year,month,2m_temperature,total_precipitation,surface_solar_radiation_downwards,surface_thermal_radiation_downwards,surface_net_solar_radiation,surface_net_thermal_radiation,total_cloud_cover,2m_dewpoint_temperature,soil_temperature_level_3,volumetric_soil_water_layer_3,10m_u_component_of_wind,10m_v_component_of_wind,evaporation,surface_pressure,snowfall,location_country,location_name,location_latitude,location_longitude
2002,4,282.01123,0.0012928457,20947778.0,23988996.0,16545957.0,-7345743.0,0.6461592,272.48218,280.60718,0.21205556,-1.3719082,0.80316216,-0.00112307,79185.19,9.10659e-05,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2002,5,285.40723,0.0029945506,19550574.0,26546420.0,15468219.0,-6014361.0,0.7687474,279.51758,283.30322,0.2155155,-0.8388819,0.23839068,-0.0022171135,79384.44,6.6053704e-05,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2002,6,291.9458,0.0024495162,22860748.0,29069152.0,18218340.0,-6862327.0,0.69451797,283.9702,288.60693,0.1996398,-0.7927981,0.6825475,-0.0025687795,79124.125,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2002,7,293.27637,0.0021093234,22052220.0,30037944.0,17702512.0,-7103594.0,0.5952583,285.0276,292.20264,0.16606629,-1.004467,0.8025032,-0.0018233906,79151.81,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2002,8,292.0818,0.0026719505,21513840.0,29107566.0,17372846.0,-7305755.0,0.4771912,283.9414,292.57422,0.14600599,-1.0864105,1.278183,-0.0019953833,79390.56,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2002,9,287.03296,0.0024135807,14762813.0,27665732.0,12000853.0,-5897163.0,0.68426955,279.64722,290.8059,0.13875675,-1.115674,0.655268,-0.0012770193,79786.44,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2002,10,281.42822,0.0014300863,14216089.0,24196456.0,11514638.0,-6664814.0,0.5352951,273.77686,286.23804,0.15131718,-0.5332262,0.19119626,-0.0010189002,79762.875,0.00021045763,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2002,11,274.78516,0.0003065355,11879343.0,20509388.0,9010844.0,-6935946.0,0.40053803,268.16284,280.54956,0.155922,-0.29195833,0.3253706,-0.00044109044,79831.875,0.00023985014,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2002,12,268.37012,0.00037027802,9926128.0,18661364.0,6963009.0,-6297572.0,0.4919498,261.83105,276.18335,0.16062158,-0.6819737,0.46446842,-0.00015554129,79628.625,0.000359101,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,1,268.3999,0.00033691246,11941837.0,17806480.0,8318569.0,-7025876.0,0.37893337,260.19263,273.844,0.16389114,-0.23627031,0.35583556,-0.00011667969,79675.06,0.0003381148,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,2,272.0664,0.0005182964,13959457.0,20963672.0,8927246.0,-5443050.0,0.67761517,266.10474,273.5974,0.16477329,-0.88983256,1.1200447,-0.00037742266,79302.75,0.0004013679,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,3,276.63135,0.00079089333,17106480.0,22160240.0,12836438.0,-6533873.0,0.6975654,268.94995,275.56152,0.16684389,-1.15032,0.75952226,-0.0007554246,79321.25,0.00050099567,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,4,281.71387,0.0012259176,20326996.0,23910898.0,15534679.0,-7127307.0,0.6512519,272.85742,280.46484,0.1600473,-0.9155665,0.15298939,-0.0010796171,79341.125,0.0005817055,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,5,286.5664,0.0026683828,20847436.0,26620332.0,16536462.0,-6556150.0,0.73701406,279.22192,283.89502,0.15856296,-1.0983028,1.0401278,-0.0019142386,79279.31,8.117527e-05,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,6,291.0442,0.0018223319,23717778.0,27402560.0,18876140.0,-8401358.0,0.57606924,279.79175,288.93872,0.15544564,-0.6532241,0.3666792,-0.0017757448,79165.19,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,7,292.25122,0.0034971174,20493640.0,30280112.0,16444031.0,-6009510.0,0.67689407,285.72144,290.86743,0.14968264,-0.8892038,0.79443616,-0.0023138025,79100.06,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,8,290.77344,0.0049990676,17278060.0,30418118.0,13925366.0,-4899325.0,0.75503474,285.79785,291.41772,0.1885249,-1.1869135,0.80673045,-0.002447832,79344.44,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,9,286.9944,0.0032831375,14714229.0,28212024.0,11947482.0,-5100716.0,0.6895558,282.3579,289.2771,0.2416386,-0.9044151,0.8093604,-0.0019831017,79614.625,6.564637e-05,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,10,280.26123,0.0026590521,12601822.0,24707662.0,10021508.0,-5385813.0,0.61721724,275.58105,284.3911,0.26414716,-0.4741878,0.43549657,-0.00123071,79924.25,0.00040800055,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,11,273.3733,0.0009509472,10609704.0,21764100.0,7245082.0,-5272215.0,0.6034135,269.56714,279.80933,0.27887398,-0.6993792,0.50249404,-0.0005256266,79714.625,0.00077233394,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2003,12,268.91187,0.00015313891,10400927.0,18454066.0,7447206.0,-6624998.0,0.45456403,262.34155,275.48828,0.27382946,-0.5216702,0.09006244,-0.00026289583,79907.94,0.00015424551,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,1,267.79077,0.0004039125,11345428.0,18579324.0,7578825.0,-6062485.0,0.5596333,261.167,273.85767,0.26721847,-0.6011602,0.2036764,-0.00024483213,79495.875,0.0004031686,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,2,271.62915,0.00043366593,15617067.0,18558264.0,11162102.0,-7413533.0,0.43364036,261.10107,273.29443,0.24273771,-0.2703681,0.06061659,-0.00045048795,79510.69,0.0004102206,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,3,276.54712,0.0007170029,18112668.0,21468668.0,13848932.0,-7250273.0,0.6091616,267.12915,275.31738,0.22106534,-0.9459773,0.0963881,-0.0007107691,79479.69,0.00042377808,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,4,284.42505,0.0002652791,22377060.0,23547142.0,17702172.0,-8873241.0,0.5423734,270.89722,280.8767,0.21045947,-0.6103209,0.37227923,-0.0009137455,79385.125,2.7974878e-05,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,5,286.39282,0.002029262,22409876.0,25071260.0,17673074.0,-8205459.0,0.5638806,273.90674,284.93262,0.20431703,-0.459207,-0.53679365,-0.0014002791,79396.5,0.00026912335,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,6,289.76465,0.0021845265,23229776.0,27628244.0,18484740.0,-7397525.0,0.6005119,280.16797,287.82642,0.1925776,-0.5567056,0.5610201,-0.0023453562,79279.0,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,7,292.00195,0.0033160208,23191232.0,28995238.0,18617100.0,-7160520.0,0.55061936,283.5349,291.1255,0.18514144,-0.45103168,0.33974415,-0.0028237847,79147.81,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,8,291.06543,0.0034416518,18705636.0,29777768.0,15089837.0,-5673119.0,0.58612406,285.36523,291.6311,0.19003987,-1.140933,0.9368231,-0.0024463148,79287.5,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,9,286.53052,0.004147902,14249210.0,27948944.0,11583422.0,-5172440.0,0.6494608,280.88892,289.15723,0.20817131,-0.7704578,0.43090314,-0.0017996954,79725.875,5.702296e-06,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,10,280.06714,0.000807717,13039228.0,24518272.0,10639825.0,-5807379.0,0.5951739,274.5835,284.7937,0.22708839,-1.099308,1.258892,-0.0011116406,79988.25,8.040463e-05,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,11,273.88037,0.00034401054,11938508.0,20397044.0,9280819.0,-6978601.0,0.45372194,267.66064,279.95117,0.22338277,-0.55787027,0.48828936,-0.00045163394,79917.0,0.00025805878,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2004,12,269.66577,0.00042466354,10012881.0,19327248.0,7244371.0,-6264389.0,0.5236658,263.78198,275.76587,0.22615314,-0.54597443,0.3848048,-0.00021574697,79673.69,0.00041237893,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,1,265.55908,0.0003121402,11964317.0,18143716.0,5917557.0,-5309285.0,0.51133984,260.7522,273.8291,0.22417533,-0.31915963,0.8836455,-0.00023319962,79394.625,0.00031172042,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,2,268.93823,0.0006133502,14683418.0,19469980.0,8962458.0,-5923991.0,0.6746654,263.44922,273.37695,0.21560866,-0.902042,0.64167786,-0.00031597982,79252.31,0.00060103065,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,3,276.0332,0.0008182612,17782688.0,21736272.0,12967791.0,-6546201.0,0.65476984,267.64038,274.55786,0.20893824,-1.0433874,0.37217212,-0.0006868574,79566.31,0.0005844829,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,4,282.93286,0.000713716,21932960.0,23187880.0,17101428.0,-8444022.0,0.5777669,270.94116,279.67896,0.20170522,-0.1696217,0.16380036,-0.0010535538,79475.75,0.00014853825,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,5,287.11035,0.0030788677,21687472.0,26281068.0,17258120.0,-7481208.0,0.71510667,277.98706,285.12305,0.1787948,-0.98332876,0.72310376,-0.0016721385,79171.0,1.6017266e-06,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,6,291.95117,0.0020986255,23550400.0,28533872.0,18756204.0,-7788598.0,0.6407209,281.1499,289.1079,0.1732282,-0.7096307,0.96052045,-0.002177235,79090.94,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,7,292.30615,0.0036544492,19545820.0,30482734.0,15686941.0,-5676608.0,0.6482939,285.57837,291.313,0.16782188,-0.84491533,0.8440908,-0.0024095152,79179.31,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,8,290.7566,0.0021199596,17945424.0,30123704.0,14459170.0,-5343767.0,0.6744541,285.09375,291.59082,0.16462708,-1.557828,1.6432581,-0.0021075169,79247.56,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,9,287.94287,0.0041989945,13800007.0,29054060.0,11210705.0,-4962956.0,0.70467365,281.96826,290.45117,0.16004139,-1.1467295,0.9694053,-0.0014213987,79714.06,0.0,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,10,279.84814,0.0020019654,12230021.0,24728170.0,9885262.0,-5420942.0,0.67704004,275.146,285.09375,0.24065709,-0.85998845,0.60094213,-0.0011962419,80033.125,0.00025338726,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,11,274.489,0.0008360795,10784498.0,21730596.0,8288238.0,-5967552.0,0.5714112,268.8086,280.34497,0.24363643,-0.709536,0.15260619,-0.00059709675,79804.94,0.00042113243,China,"Gansu, Dingxi Experiment Station",35.47,104.73
2005,12,267.26245,0.0001229119,10708744.0,17441278.0,8086977.0,-7323945.0,0.3839671,257.8003,275.07544,0.2423355,-0.58997744,-0.01805275,-0.00015227971,79886.0,0.00012216797,China,"Gansu, Dingxi Experiment Station",35.47,104.73
1994,1,262.10156,0.00274531,6719513.0,19646166.0,3075295.0,-3343456.0,0.8049499,259.1411,273.60034,0.31802344,0.8551691,0.15688765,-0.00034157257,98819.69,0.0016878534,Canada,"Ontario, Centralia",43.28,-81.47
1994,2,264.44067,0.0014852227,11237819.0,19192646.0,5461996.0,-4420550.0,0.68784684,260.8352,273.5769,0.33500558,0.6400861,0.064475834,-0.0003888649,98890.875,0.001017699,Canada,"Ontario, Centralia",43.28,-81.47
1994,3,271.59375,0.0020281647,14833148.0,21800872.0,9376224.0,-4638528.0,0.64410734,267.90527,273.52808,0.33071154,1.2705288,-0.55811304,-0.00067366916,98259.25,0.0010656475,Canada,"Ontario, Centralia",43.28,-81.47
1994,4,279.70947,0.0032818732,19351528.0,24350188.0,15502730.0,-5125644.0,0.60283995,273.57593,275.99683,0.33188796,1.2820368,0.60506076,-0.0014835694,98403.44,0.000339746,Canada,"Ontario, Centralia",43.28,-81.47
1994,5,284.03003,0.002591334,21441494.0,26095848.0,18257106.0,-5853386.0,0.53307235,278.69556,281.7588,0.31556123,1.4545765,-0.6487455,-0.0022619546,98397.125,3.810885e-08,Canada,"Ontario, Centralia",43.28,-81.47
1994,6,292.0559,0.0046066083,23679480.0,30197408.0,20073224.0,-6027093.0,0.55893314,286.7129,289.4724,0.28635383,0.6091642,-0.5407783,-0.0037510828,98266.25,0.0,Canada,"Ontario, Centralia",43.28,-81.47
1994,7,294.1504,0.0035312187,22517516.0,31730472.0,19135882.0,-5583448.0,0.54381144,289.70654,292.82544,0.2974071,0.88165635,0.58008665,-0.004058704,98458.31,0.0,Canada,"Ontario, Centralia",43.28,-81.47
1994,8,291.9297,0.003720487,18123582.0,30987956.0,15367485.0,-5148874.0,0.6165359,287.89502,291.9834,0.30302745,1.0711622,0.102119386,-0.0033494357,98578.25,0.0,Canada,"Ontario, Centralia",43.28,-81.47
1994,9,289.1206,0.0025140343,16106059.0,28774568.0,13841243.0,-5996332.0,0.46969867,284.9839,290.47852,0.3016407,0.74746007,0.010519363,-0.002769439,98600.375,0.0,Canada,"Ontario, Centralia",43.28,-81.47
1994,10,283.4375,0.0018959108,11002196.0,26044764.0,9504418.0,-5800064.0,0.5521669,278.82153,285.91357,0.31052667,0.6949967,0.9733479,-0.0017244073,98696.5,0.0,Canada,"Ontario, Centralia",43.28,-81.47
1994,11,279.06616,0.0034713442,6131026.0,24919302.0,5239981.0,-4860462.0,0.6502518,274.73584,282.07886,0.3290658,1.489398,1.1489439,-0.0013471143,98530.875,0.00040835422,Canada,"Ontario, Centralia",43.28,-81.47
1994,12,273.35474,0.0017958842,5331026.0,23046698.0,4304390.0,-4365144.0,0.6651867,270.42212,276.89282,0.33527744,-0.016252454,0.35759872,-0.0006421092,99026.375,0.00097721,Canada,"Ontario, Centralia",43.28,-81.47
1995,1,270.14966,0.0037250484,4931951.0,23124430.0,3142038.0,-2981967.0,0.8345383,267.8108,274.3186,0.33852655,1.5911198,0.54065233,-0.00054816576,98250.06,0.0018753416,Canada,"Ontario, Centralia",43.28,-81.47
1995,2,265.7827,0.0015500172,10183137.0,20070786.0,5080184.0,-4160541.0,0.7418143,262.51196,273.75684,0.3239265,2.133031,-0.5208973,-0.0005392411,98284.06,0.0011111384,Canada,"Ontario, Centralia",43.28,-81.47
1995,3,273.46924,0.001889158,15572398.0,21845514.0,11011705.0,-5197232.0,0.5098888,268.66455,273.83447,0.32886618,0.6295023,-0.51224625,-0.0007768136,98814.69,0.0005230142,Canada,"Ontario, Centralia",43.28,-81.47
1995,4,276.7815,0.0033039923,16341647.0,23875532.0,13866926.0,-4807004.0,0.7007681,271.73193,275.69556,0.3197384,0.49419773,-0.04585026,-0.0012678467,98259.19,0.00055246614,Canada,"Ontario, Centralia",43.28,-81.47
1995,5,285.38647,0.0032020335,20646058.0,27103632.0,17568724.0,-5355708.0,0.6414173,279.34082,282.0691,0.31863296,0.27066487,-0.031331822,-0.002225302,98276.06,0.0,Canada,"Ontario, Centralia",43.28,-81.47
1995,6,293.28296,0.003461429,23678550.0,30914836.0,20073756.0,-5948181.0,0.51415277,287.59082,290.28955,0.3105532,-0.5744181,0.2322228,-0.0037152227,98464.75,0.0,Canada,"Ontario, Centralia",43.28,-81.47
1995,7,294.65063,0.0038071575,21773016.0,32220832.0,18485986.0,-5289536.0,0.55015093,290.25732,293.14746,0.3053512,1.2154617,0.6648684,-0.0040540025,98311.81,0.0,Canada,"Ontario, Centralia",43.28,-81.47
1995,8,295.33472,0.0035096265,18947340.0,32534568.0,16096468.0,-5212325.0,0.59131014,290.83154,294.55518,0.3195172,-0.50957483,0.15572137,-0.0036340936,98559.94,0.0,Canada,"Ontario, Centralia",43.28,-81.47
1995,9,287.76733,0.001630581,16461744.0,27943392.0,14140981.0,-6327569.0,0.47026074,282.88184,290.4419,0.29370886,0.29765797,-0.008337636,-0.0027853309,98750.375,0.0,Canada,"Ontario, Centralia",43.28,-81.47
1995,10,284.2002,0.003649899,9837004.0,26690668.0,8508041.0,-5294098.0,0.5592786,279.97363,286.2173,0.30875826,1.5222206,2.0655642,-0.0018287431,98143.375,0.0,Canada,"Ontario, Centralia",43.28,-81.47
1995,11,274.36328,0.004975226,5630752.0,24468024.0,4530259.0,-3664211.0,0.8493532,271.25024,279.4746,0.3363884,2.1777763,0.9531356,-0.0012790468,98243.06,0.0016149275,Canada,"Ontario, Centralia",43.28,-81.47
1995,12,268.57935,0.0019788947,4694825.0,22065752.0,3154542.0,-3628146.0,0.850648,265.50806,274.71875,0.33508676,2.4688072,0.008321211,-0.0007422806,98559.31,0.0011827555,Canada,"Ontario, Centralia",43.28,-81.47
2004,1,272.4817,0.0031295177,1472072.0,24021548.0,1156800.0,-2672567.0,0.8903363,271.04102,274.6809,0.26245928,-0.6546454,1.9602604,-0.00016519004,100049.375,0.0011000936,Denmark,Foulum,56.49,9.58
2004,2,275.0681,0.0011456441,5081806.0,23013232.0,4267648.0,-4631828.0,0.63442785,273.00366,274.56543,0.27176344,2.3069735,0.36090058,-0.0004045309,100799.81,0.0003855175,Denmark,Foulum,56.49,9.58
2004,3,276.74683,0.0016376844,8845157.0,23818928.0,7563897.0,-4664398.0,0.64502496,273.70898,275.38452,0.2501828,0.66383415,0.6151377,-0.0009490696,101345.875,0.0001628758,Denmark,Foulum,56.49,9.58
2004,4,281.13892,0.0017762461,14003515.0,25472080.0,11851997.0,-5036865.0,0.6512568,276.75684,278.89282,0.24290943,-0.72560024,0.86147064,-0.0018846258,100918.5,0.0,Denmark,Foulum,56.49,9.58
2004,5,284.59668,0.001854121,19285532.0,26563454.0,15917882.0,-5582908.0,0.5918758,280.26196,282.68945,0.21551764,1.8643541,-0.9112054,-0.0027545346,100734.19,0.0,Denmark,Foulum,56.49,9.58
2004,6,286.55225,0.002461677,19038332.0,28083868.0,15559876.0,-5008982.0,0.6893213,282.64185,285.0332,0.18262118,2.8838863,0.6566858,-0.0028330244,100681.31,0.0,Denmark,Foulum,56.49,9.58
2004,7,288.11987,0.0029798066,17482340.0,29118944.0,14403515.0,-4659408.0,0.7192626,284.40576,286.6223,0.20156413,2.244832,0.17256135,-0.0028930248,100747.44,0.0,Denmark,Foulum,56.49,9.58
2004,8,291.0298,0.0026565657,16501685.0,29872514.0,13828630.0,-5250100.0,0.5385002,286.45972,289.88525,0.1545105,0.16858369,1.0547361,-0.0025269135,100560.375,0.0,Denmark,Foulum,56.49,9.58
2004,9,286.4619,0.0019406676,10836079.0,27653716.0,9140084.0,-5103761.0,0.5919418,282.70752,287.354,0.14553106,2.940218,1.0979052,-0.0018368214,100763.06,0.0,Denmark,Foulum,56.49,9.58
2004,10,282.28418,0.0036514704,5276227.0,26963456.0,4507060.0,-3846669.0,0.6751223,279.6787,283.87085,0.19045407,-0.22923219,1.780241,-0.0009942607,100468.5,0.0,Denmark,Foulum,56.49,9.58
2004,11,277.91528,0.0017712831,2234926.0,25099240.0,1931466.0,-3759506.0,0.66884106,276.03467,279.9922,0.2552206,2.3919573,0.57704216,-0.00040531578,100970.44,0.00012632659,Denmark,Foulum,56.49,9.58
2004,12,276.85547,0.001768721,1326791.0,25021836.0,1122252.0,-3386290.0,0.737829,275.43555,277.9353,0.2590937,3.269784,1.7938375,-0.00024359072,100583.81,0.0004656345,Denmark,Foulum,56.49,9.58
1993,1,259.25537,0.0003961157,3239294.0,17186988.0,1927021.0,-4585202.0,0.49162263,255.24153,272.9607,0.3153476,1.7385273,1.4225149,-0.00016095265,92102.81,0.00039209123,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,2,265.91406,0.00040323008,6440232.0,18857432.0,4934199.0,-5298235.0,0.5610898,259.26538,272.51172,0.32847035,1.2701778,0.39094365,-0.00023988546,92612.56,0.00037800497,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,3,273.06372,0.00021373777,11788533.0,19902122.0,9933576.0,-6924022.0,0.5542926,263.46704,271.98022,0.3366726,0.97821325,1.0041914,-0.00032932148,92332.81,7.076759e-05,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,4,277.94995,0.0013755893,16145229.0,23086484.0,13776840.0,-5668567.0,0.6575664,270.67383,272.2517,0.34741193,-0.15625024,0.43742192,-0.0011207452,92080.25,0.00051654177,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,5,284.6089,0.0010980684,20022114.0,26059688.0,17103350.0,-5745997.0,0.6717446,275.948,276.14624,0.31349367,-0.58675116,0.24673212,-0.0022739952,92305.31,9.2558383e-07,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,6,286.72827,0.00421793,21063328.0,27086574.0,17794452.0,-5899331.0,0.71232414,278.71533,282.46606,0.2876017,0.7368933,0.52451175,-0.0028761043,92134.375,0.0,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,7,286.6372,0.0036435546,20223066.0,27820268.0,16930080.0,-5077503.0,0.7027339,282.60034,283.562,0.33783305,0.86401194,-0.261478,-0.0035291007,92480.56,0.0,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,8,287.23682,0.0018927408,17314348.0,27717634.0,14623771.0,-5493358.0,0.60837907,281.93213,285.19922,0.30955052,1.2843895,0.5176768,-0.0028679546,92560.0,0.0,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,9,283.94507,0.0016033391,13397641.0,25116184.0,11442995.0,-6466730.0,0.5319631,276.93848,283.93335,0.2966178,1.9982729,0.6501686,-0.0019033945,92577.25,8.750008e-06,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,10,278.3003,0.00065586367,7943751.0,22983368.0,6836998.0,-5956203.0,0.46657687,273.10083,279.73706,0.2813878,1.9439545,1.2470589,-0.00070659,92446.19,7.290306e-05,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,11,270.74902,0.0013157458,3484911.0,20525744.0,2906226.0,-5452180.0,0.6214678,264.52173,275.60962,0.28443134,2.586069,1.3168468,-0.00033516367,92178.31,0.0007200751,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,12,269.71924,0.0006406498,2030520.0,20237050.0,1553141.0,-5102076.0,0.6135909,265.27002,273.4624,0.30231655,2.1705914,1.4349527,-0.00022635388,91960.81,0.0005520333,Canada,"British Columbia, Dawson Creek",55.7,-120.35
1993,1,265.28198,0.003277693,5624106.0,20532862.0,3538202.0,-3494271.0,0.7272499,261.239,272.38232,0.3255217,1.3694496,0.27683908,-0.0003118643,100381.25,0.001636734,Canada,"Quebec, Ormstown",45.12,-73.83
1993,2,259.6797,0.0024678693,10288404.0,18114576.0,4851479.0,-3987409.0,0.6347359,255.37314,271.4016,0.30637008,1.1623249,-0.46595585,-0.00028122612,100214.625,0.0024633112,Canada,"Quebec, Ormstown",45.12,-73.83
1993,3,269.7556,0.0024050425,14662429.0,21275942.0,8049436.0,-4240040.0,0.63509065,264.83276,271.39893,0.2941283,0.70770574,-0.3499927,-0.00061507826,100207.5,0.0022375186,Canada,"Quebec, Ormstown",45.12,-73.83
1993,4,278.9392,0.0058606192,13909046.0,25583410.0,10889096.0,-3590545.0,0.78402233,273.54492,272.51123,0.34124815,-0.059235495,0.08894014,-0.0015437282,99843.5,0.002063515,Canada,"Quebec, Ormstown",45.12,-73.83
1993,5,286.19824,0.0028765732,19848568.0,27146514.0,17174200.0,-5216255.0,0.5776654,279.6548,280.1726,0.28002238,1.8024988,0.67971355,-0.0029868248,99726.94,0.0,Canada,"Quebec, Ormstown",45.12,-73.83
1993,6,290.58228,0.0037461126,20283316.0,29523962.0,17344390.0,-4973430.0,0.6060783,284.98682,284.48584,0.21988356,2.1004896,0.70311874,-0.0037280049,99779.56,0.0,Canada,"Quebec, Ormstown",45.12,-73.83
1993,7,294.72974,0.00271595,20892064.0,31778194.0,17717636.0,-4952365.0,0.583752,288.6172,289.8994,0.18866849,1.9418049,0.5484826,-0.0036267359,99672.625,0.0,Canada,"Quebec, Ormstown",45.12,-73.83
1993,8,293.59546,0.003523472,18928732.0,31369630.0,16078585.0,-4960842.0,0.5741607,289.13574,291.10425,0.18854177,0.9678289,0.9061527,-0.0035824615,99984.875,0.0,Canada,"Quebec, Ormstown",45.12,-73.83
1993,9,287.1621,0.0049880147,13287812.0,28501200.0,11406770.0,-4873451.0,0.5891386,283.04346,289.04736,0.2452867,1.4075031,0.8846345,-0.00282894,99897.19,0.0,Canada,"Quebec, Ormstown",45.12,-73.83
1993,10,279.87573,0.003383668,8448189.0,25406972.0,7346736.0,-4510482.0,0.67972386,275.45996,282.6941,0.2988056,1.3230295,1.2311344,-0.001840777,99930.375,3.037673e-05,Canada,"Quebec, Ormstown",45.12,-73.83
1993,11,274.6372,0.003257337,5229701.0,23931472.0,4388469.0,-3817887.0,0.76170117,270.5376,278.41357,0.31821704,1.3717031,0.83744913,-0.0009875223,100211.81,0.0010606777,Canada,"Quebec, Ormstown",45.12,-73.83
1993,12,267.21094,0.002476009,4845546.0,21031238.0,3331663.0,-3774345.0,0.70387214,264.14966,274.46533,0.32249713,0.9062681,0.19409317,-0.00043726293,99901.25,0.001690197,Canada,"Quebec, Ormstown",45.12,-73.83
1981,1,299.6565,0.00029151235,28606512.0,31273666.0,22888264.0,-10575536.0,0.23828733,282.08862,300.7827,0.13479894,-3.6722603,1.9926691,-0.00064155995,96208.0,0.0,Australia,"Western Australia, Merredin",-30.5,118.37
1981,2,296.77222,0.0013998547,25759212.0,30051872.0,20618466.0,-9810817.0,0.20476693,281.44727,300.26587,0.12549174,-2.941864,2.1839085,-0.0007704159,96259.19,0.0,Australia,"Western Australia, Merredin",-30.5,118.37
1981,3,296.9043,0.00029136194,23015750.0,29351016.0,18566644.0,-10322003.0,0.3138575,279.02466,299.80396,0.115844786,-1.5805187,0.38130867,-0.00038792752,96701.375,0.0,Australia,"Western Australia, Merredin",-30.5,118.37
1981,4,295.5796,0.00023665847,17246402.0,29705834.0,14032571.0,-8639069.0,0.47120672,281.15918,299.13257,0.11833018,-0.14519006,-0.22004706,-0.00032805814,96676.5,0.0,Australia,"Western Australia, Merredin",-30.5,118.37
1981,5,288.22144,0.0011111693,12495121.0,26817536.0,10334442.0,-7200974.0,0.41018128,278.4983,295.063,0.12066352,-0.3851397,-0.49917817,-0.00052766246,96729.875,0.0,Australia,"Western Australia, Merredin",-30.5,118.37
1981,6,282.42236,0.0010790532,10617636.0,24967828.0,8813436.0,-5915246.0,0.39228386,277.65186,287.29053,0.11903143,2.2081356,-0.7233689,-0.0010872877,96616.19,0.0,Australia,"Western Australia, Merredin",-30.5,118.37
1981,7,283.427,0.0018810497,10531372.0,25753024.0,8746297.0,-5690684.0,0.45290732,278.46997,286.1609,0.12140387,1.6223917,-0.61301863,-0.00073542516,96908.06,0.0,Australia,"Western Australia, Merredin",-30.5,118.37
1981,8,283.90283,0.0006944181,14154584.0,25175408.0,11697785.0,-6513651.0,0.33351666,278.30127,285.48877,0.13245028,2.364438,-0.1747781,-0.001423205,96759.19,0.0,Australia,"Western Australia, Merredin",-30.5,118.37
1981,9,289.6162,0.00018537755,19794866.0,26546388.0,16277426.0,-8811722.0,0.23277229,277.23535,289.79346,0.1362418,1.3532495,-0.37968433,-0.00047415262,96724.56,0.0,Australia,"Western Australia, Merredin",-30.5,118.37
